CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,COMMONAREA_AVG_WAS_MISSING,COMMONAREA_MODE_WAS_MISSING,COMMONAREA_MEDI_WAS_MISSING,NONLIVINGAPARTMENTS_MEDI_WAS_MISSING,NONLIVINGAPARTMENTS_MODE_WAS_MISSING,NONLIVINGAPARTMENTS_AVG_WAS_MISSING,FONDKAPREMONT_MODE_WAS_MISSING,LIVINGAPARTMENTS_AVG_WAS_MISSING,LIVINGAPARTMENTS_MEDI_WAS_MISSING,LIVINGAPARTMENTS_MODE_WAS_MISSING,FLOORSMIN_MODE_WAS_MISSING,FLOORSMIN_AVG_WAS_MISSING,FLOORSMIN_MEDI_WAS_MISSING,YEARS_BUILD_AVG_WAS_MISSING,YEARS_BUILD_MODE_WAS_MISSING,YEARS_BUILD_MEDI_WAS_MISSING,LANDAREA_MEDI_WAS_MISSING,LANDAREA_MODE_WAS_MISSING,LANDAREA_AVG_WAS_MISSING,BASEMENTAREA_AVG_WAS_MISSING,BASEMENTAREA_MODE_WAS_MISSING,BASEMENTAREA_MEDI_WAS_MISSING,EXT_SOURCE_1_WAS_MISSING,NONLIVINGAREA_MODE_WAS_MISSING,NONLIVINGAREA_AVG_WAS_MISSING,NONLIVINGAREA_MEDI_WAS_MISSING,ELEVATORS_MEDI_WAS_MISSING,ELEVATORS_MODE_WAS_MISSING,ELEVATORS_AVG_WAS_MISSING,WALLSMATERIAL_MODE_WAS_MISSING,APARTMENTS_AVG_WAS_MISSING,APARTMENTS_MODE_WAS_MISSING,APARTMENTS_MEDI_WAS_MISSING,ENTRANCES_AVG_WAS_MISSING,ENTRANCES_MODE_WAS_MISSING,ENTRANCES_MEDI_WAS_MISSING,LIVINGAREA_AVG_WAS_MISSING,LIVINGAREA_MODE_WAS_MISSING,LIVINGAREA_MEDI_WAS_MISSING,HOUSETYPE_MODE_WAS_MISSING,FLOORSMAX_MODE_WAS_MISSING,FLOORSMAX_MEDI_WAS_MISSING,FLOORSMAX_AVG_WAS_MISSING,YEARS_BEGINEXPLUATATION_AVG_WAS_MISSING,YEARS_BEGINEXPLUATATION_MODE_WAS_MISSING,YEARS_BEGINEXPLUATATION_MEDI_WAS_MISSING,TOTALAREA_MODE_WAS_MISSING,EMERGENCYSTATE_MODE_WAS_MISSING,OCCUPATION_TYPE_WAS_MISSING,EXT_SOURCE_3_WAS_MISSING,DAYS_EMPLOYED_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_HOUR_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_WEEK_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_MON_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_YEAR_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_DAY_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_QRT_WAS_MISSING,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,CREDIT_TERM,DAYS_EMPLOYED_RATIO,INCOME_PER_PERSON,EXT_SOURCE_MEAN,EXT_SOURCE_STD,AGE_YEARS,BUREAU_COUNT,BUREAU_ACTIVE_COUNT,BUREAU_DAYS_CREDIT_MEAN,BUREAU_AMT_OVERDUE_MAX,BUREAU_AMT_CREDIT_SUM_MEAN,BUREAU_DAYS_CREDIT_MEAN_WAS_MISSING,BUREAU_AMT_OVERDUE_MAX_WAS_MISSING,BUREAU_AMT_CREDIT_SUM_MEAN_WAS_MISSING,NAME_EDUCATION_TYPE_ORDINAL,NAME_CONTRACT_TYPE_Revolving loans,CODE_GENDER_M,CODE_GENDER_XNA,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,FONDKAPREMONT_MODE_org spec account,FONDKAPREMONT_MODE_reg oper account,FONDKAPREMONT_MODE_reg oper spec account,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden,EMERGENCYSTATE_MODE_Yes,OCCUPATION_TYPE_FREQ_ENC,ORGANIZATION_TYPE_FREQ_ENC,"AGE_BUCKET_(30, 40]","AGE_BUCKET_(40, 50]","AGE_BUCKET_(50, 60]","AGE_BUCKET_(60, 70]","AGE_BUCKET_(70, 100]"
0,112500.0,640080.0,31261.5,450000.0,0.006629,-8682,-981.0,-2134.0,-409,-1.0,1,0,1,0,0,2.0,2,10,0,0,0,1,1,0,0.5059979305057544,0.3653051427350428,0.5352762504724826,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,3.0,0.0,3.0,0.0,-477.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,5.6896,0.27788,0.048839988751406,0.1129923980649619,56250.0,0.4688597745710932,0.0908679059736907,23.78630136986301,0.0,0.0,-1050.571428571429,0.0,195507.18409090908,1,1,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1043930135832539,0.0254657556965441,False,False,False,False,False
0,135000.0,640080.0,24259.5,450000.0,0.032561,-15713,-447.0,-9610.0,-2405,-1.0,1,0,1,0,0,1.0,1,13,0,0,0,0,0,0,0.5059979305057544,0.6370426077328033,0.5352762504724826,0.0031,0.0,0.9513,0.3336,0.0211,0.0,0.0,0.0,0.0417,0.0481,0.0756,0.0055,0.0,0.0036,0.0032,0.0,0.9513,0.3597,0.019,0.0,0.0,0.0,0.0417,0.0458,0.0771,0.0058,0.0,0.0011,0.0031,0.0,0.9513,0.3425,0.0208,0.0,0.0,0.0417,0.0487,0.0761,0.0056,0.0,0.0031,0.0044,0.0,0.0,0.0,0.0,-1543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4.741333333333333,0.1797,0.0379007311586051,0.028447782091262,135000.0,0.5594389295703468,0.0687826515429227,43.04931506849315,0.0,0.0,-1050.571428571429,0.0,195507.18409090908,1,1,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.1043930135832539,0.2211042857003489,False,True,False,False,False
1,63000.0,663093.0,21519.0,553500.0,0.018209,-12569,-1786.0,-6476.0,-4210,-1.0,1,0,1,0,0,3.0,3,13,0,0,0,0,0,0,0.5082493351847034,0.4316802172476199,0.7352209993926424,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,0.0,0.0,0.0,0.0,-1138.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10.525285714285712,0.3415714285714286,0.0324524614194389,0.1420956321107486,21000.0,0.5583835172749886,0.1578585720406067,34.43561643835616,9.0,1.0,-1195.888888888889,0.0,51495.77,0,0,0,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1043930135832539,0.2211042857003489,True,False,False,False,False
2,189000.0,2517300.0,69354.0,2250000.0,0.019101,-13944,-5692.0,-2890.0,-2890,16.0,1,0,1,0,0,4.0,2,12,0,0,0,0,0,0,0.5059979305057544,0.7897160920938024,0.7700870700124128,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,8.0,0.0,8.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13.31904761904762,0.366952380952381,0.0275509474436896,0.4082042455536431,47250.0,0.6886003642039898,0.1584426117600842,38.2027397260274,1.0,0.0,-2127.0,0.0,291852.0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1043930135832539,0.2211042857003489,True,False,False,False,False
0,135000.0,299772.0,16866.0,247500.0,0.018029,-22672,-1648.0,-9813.0,-4170,-1.0,1,0,1,0,0,1.0,3,6,0,0,0,0,0,0,0.5059979305057544,0.1604053214783667,0.7476633896301825,0.2474,0.2833,0.9866,0.8164,0.2329,0.0,0.6207,0.1667,0.0,0.2206,0.2017,0.2494,0.0,0.0,0.2521,0.294,0.9866,0.8236,0.235,0.0,0.6207,0.1667,0.0,0.2257,0.2204,0.2598,0.0,0.0,0.2498,0.2833,0.9866,0.8189,0.2344,0.0,0.6207,0.0,0.2245,0.2052,0.2538,0.0,0.0,0.3235,6.0,2.0,6.0,1.0,-2132.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.220533333333333,0.1249333333333333,0.05626275969737,0.0726887791107974,135000.0,0.4713555472047678,0.2951577217233695,62.11506849315069,5.0,0.0,-1511.2,0.0,314494.2,0,0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,False,False,True,False
0,180000.0,792162.0,38241.0,630000.0,0.002506,-17714,-4740.0,-11816.0,-1263,-1.0,1,0,1,0,0,2.0,2,2,0,0,0,0,0,0,0.5059979305057544,0.734089751251357,0.2650494299443805,0.3938,0.0763,0.9826,0.762,0.0,0.0,0.8621,0.1667,0.0417,0.0481,0.3211,0.3543,0.0,0.005,0.4013,0.0746,0.9826,0.7713,0.0,0.0,0.8621,0.1667,0.0417,0.0458,0.3508,0.3691,0.0,0.0053,0.3976,0.0758,0.9826,0.7652,0.0,0.0,0.8621,0.0417,0.0487,0.3266,0.3606,0.0,0.0051,0.2797,3.0,0.0,3.0,0.0,-332.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4009,0.21245,0.0482742166375059,0.2675849610477588,90000.0,0.501712370567164,0.2345495262645575,48.53150684931507,1.0,0.0,-1716.0,0.0,136993.5,0,0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.0363986979327568,False,True,False,False,False
0,135000.0,1113840.0,44302.5,900000.0,0.04622,-17487,-964.0,-11435.0,-1046,-1.0,1,1,1,1,0,2.0,1,13,0,0,0,0,1,1,0.5059979305057544,0.6617302405753813,0.6545292802242897,0.0165,0.0318,0.9771,0.6872,0.002,0.0,0.069,0.0417,0.0833,0.026,0.0134,0.0126,0.0,0.0,0.0168,0.033,0.9772,0.6994,0.0021,0.0,0.069,0.0417,0.0833,0.0266,0.0147,0.0131,0.0,0.0,0.0167,0.0318,0.9771,0.6914,0.0021,0.0,0.069,0.0833,0.0265,0.0137,0.0128,0.0,0.0,0.011,0.0,0.0,0.0,0.0,-132.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.250666666666667,0.3281666666666666,0.0397745636716224,0.0551266655229599,67500.0,0.6074191504351418,0.0879071177235858,47.90958904109589,1.0,0.0,-996.0,0.0,40927.5,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.4929157005765647,0.2211042857003489,False,True,False,False,False
0,175500.0,675000.0,53460.0,675000.0,0.020713,-18395,-8610.0,-8624.0,-1949,8.0,1,0,1,0,0,2.0,3,10,0,0,0,0,1,1,0.5059979305057544,0.3259922613475016,0.5352762504724826,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,2.0,0.0,2.0,0.0,-1730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.8461538461538463,0.3046153846153846,0.0792,0.4680619733623267,87750.0,0.4557554807752462,0.1133277320085788,50.397260273972606,3.0,2.0,-715.0,0.0,606900.0,0,0,0,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.0194594664906296,False,False,True,False,False
0,90000.0,472500.0,44991.0,454500.0,0.00702,-16698,-1585.0,-3646.0,-251,-1.0,1,1,1,0,0,2.0,2,9,0,0,0,0,0,0,0.7162134059147239,0.6236736591303335,0.7380196196295241,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,0.0,0.0,0.0,0.0,-195.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5.25,0.4999,0.0952190476190476,0.0949215474907174,45000.0,0.6926355615581938,0.0607098486985117,45.74794520547945,2.0,1.0,-914.0,0.0,228519.0,0,0,0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0896553294028506,0.0338329360575719,False,True,False,False,False
0,234000.0,1984500.0,54571.5,1984500.0,0.010006,-12567,-862.0,-4308.0,-3463,1.0,1,0,1,0,0,2.0,2,11,0,0,0,0,0,0,0.4007658948118308,0.7353555951749945,0.5352762504724826,0.1278,0.1841,0.9901,0.8640000000000001,0.0432,0.0,0.2414,0.1667,0.2083,0.1529,0.1025,0.1706,0.0077,0.0242,0.1303,0.191,0.9901,0.8693,0.0436,0.0,0.2414,0.1667,0.2083,0.1564,0.112,0.1777,0.0078,0.0256,0.1291,0.1841,0.9901,0.8658,0.0435,0.0,0.2414,0.2083,0.1555,0.1043,0.1736,0.0078,0.0247,0.1614,3.0,0.0,3.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.48076923076923,0.2332115384615384,0.0274988662131519,0.0685923450306358,117000.0,0.5571325801531026,0.1683622322779336,34.43013698630137,0.0,0.0,-1050.571428571429,0.0,195507.18409090908,1,1,1,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0694967009310236,0.0338329360575719,True,False,False,False,False
1,135000.0,760225.5,32337.0,679500.0,0.020713,-10589,-505.0,-4974.0,-1850,-1.0,1,0,1,0,0,3.0,3,5,0,0,0,1,1,0,0.5059979305057544,0.0768479732775567,0.4650692149562261,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5.6313,0.2395333333333333,0.0425360633127933,0.0476910000944376,45000.0,0.3493050395798456,0.2368405152685473,29.01095890410959,2.0,2.0,-331.0,0.0,82122.75,0,0,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0694967009310236,0.1249126047523503,False,False,False,False,False
1,180000.0,625536.0,32517.0,540000.0,0.009549,-14453,-726.0,-8560.0,-4606,24.0,1,1,1,1,0,3.0,2,18,0,0,0,0,0,0,0.5059979305057544,0.6344498783503687,0.3217352821966848,0.0495,0.0763,0.9737,0.7552,0.0211,0.0,0.1034,0.125,0.2083,0.0221,0.0756,0.0399,0.0,0.0036,0.0504,0.0746,0.9737,0.7648,0.019,0.0,0.1034,0.125,0.2083,0.0226,0.0771,0.0416,0.0,0.0011,0.05,0.0758,0.9737,0.7585,0.0208,0.0,0.1034,0.2083,0.0225,0.0761,0.0407,0.0,0.0031,0.0351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4752,0.18065,0.0519826197053407,0.0502317857884176,60000.0,0.4873943636842692,0.1571851589233268,39.5972602739726,0.0,0.0,-1050.571428571429,0.0,195507.18409090908,1,1,1,3,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.4929157005765647,0.2211042857003489,True,False,False,False,False
0,108000.0,273024.0,17577.0,216000.0,0.035792,-23427,-1648.0,-9496.0,-3945,-1.0,1,0,1,1,0,2.0,2,11,0,0,0,0,0,0,0.9202451942983364,0.0194948087142911,0.5814837058057234,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,5.0,1.0,5.0,1.0,-1254.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.528,0.16275,0.0643789556962025,0.0703461817560933,54000.0,0.507074569606117,0.4549619258189967,64.18356164383562,10.0,3.0,-1453.8,0.0,151696.07549999998,0,0,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,False,False,True,False
